Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Conc,CELL LINE,RUN,SET,notes
I - 19,Summary,580,,I,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 20,Summary,613,,I,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 21,Summary,569,,I,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 22,Summary,652,,I,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 23,Summary,618,,I,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 24,Summary,575,,I,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 1,Summary,635,,J,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 2,Summary,625,,J,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 3,Summary,628,,J,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 4,Summary,576,,J,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 5,Summary,612,,J,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 6,Summary,670,,J,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 7,Summary,583,,J,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 8,Summary,627,,J,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 9,Summary,586,,J,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 10,Summary,594,,J,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 11,Summary,589,,J,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 12,Summary,575,,J,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 13,Summary,617,,J,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 14,Summary,573,,J,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 15,Summary,676,,J,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 16,Summary,612,,J,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 17,Summary,615,,J,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 18,Summary,645,,J,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 19,Summary,561,,J,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 20,Summary,577,,J,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 21,Summary,598,,J,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 22,Summary,579,,J,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 23,Summary,627,,J,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
J - 24,Summary,563,,J,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 1,Summary,595,,K,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 2,Summary,671,,K,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 3,Summary,677,,K,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 4,Summary,628,,K,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 5,Summary,649,,K,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 6,Summary,608,,K,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 7,Summary,587,,K,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 8,Summary,588,,K,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 9,Summary,650,,K,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 10,Summary,602,,K,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 11,Summary,631,,K,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 12,Summary,590,,K,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 13,Summary,609,,K,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 14,Summary,603,,K,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 15,Summary,637,,K,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 16,Summary,587,,K,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 17,Summary,571,,K,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 18,Summary,586,,K,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 19,Summary,602,,K,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 20,Summary,614,,K,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 21,Summary,587,,K,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 22,Summary,602,,K,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 23,Summary,584,,K,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
K - 24,Summary,598,,K,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 1,Summary,650,,L,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 2,Summary,690,,L,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 3,Summary,604,,L,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 4,Summary,618,,L,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 5,Summary,635,,L,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 6,Summary,629,,L,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 7,Summary,577,,L,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 8,Summary,574,,L,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 9,Summary,614,,L,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 10,Summary,648,,L,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 11,Summary,604,,L,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 12,Summary,581,,L,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 13,Summary,572,,L,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 14,Summary,627,,L,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 15,Summary,645,,L,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
L - 16,Summary,599,,L,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
