Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Conc,CELL LINE,RUN,SET,notes
I - 19,Summary,9775,,I,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 20,Summary,11757,,I,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 21,Summary,10212,,I,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 22,Summary,11166,,I,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 23,Summary,10176,,I,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 24,Summary,10849,,I,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 1,Summary,11337,,J,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 2,Summary,11049,,J,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 3,Summary,10703,,J,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 4,Summary,11664,,J,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 5,Summary,9488,,J,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 6,Summary,10061,,J,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 7,Summary,10932,,J,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 8,Summary,10773,,J,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 9,Summary,10329,,J,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 10,Summary,11273,,J,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 11,Summary,9725,,J,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 12,Summary,11396,,J,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 13,Summary,10911,,J,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 14,Summary,9656,,J,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 15,Summary,11881,,J,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 16,Summary,10247,,J,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 17,Summary,10744,,J,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 18,Summary,10657,,J,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 19,Summary,9727,,J,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 20,Summary,10230,,J,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 21,Summary,12288,,J,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 22,Summary,9700,,J,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 23,Summary,10593,,J,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
J - 24,Summary,11184,,J,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 1,Summary,10980,,K,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 2,Summary,10156,,K,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 3,Summary,9753,,K,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 4,Summary,11238,,K,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 5,Summary,10640,,K,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 6,Summary,9903,,K,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 7,Summary,9708,,K,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 8,Summary,10263,,K,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 9,Summary,10426,,K,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 10,Summary,10411,,K,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 11,Summary,9747,,K,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 12,Summary,11415,,K,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 13,Summary,10296,,K,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 14,Summary,11039,,K,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 15,Summary,11633,,K,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 16,Summary,10593,,K,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 17,Summary,10559,,K,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 18,Summary,10858,,K,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 19,Summary,10084,,K,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 20,Summary,10057,,K,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 21,Summary,11092,,K,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 22,Summary,9250,,K,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 23,Summary,9817,,K,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
K - 24,Summary,11246,,K,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 1,Summary,10930,,L,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 2,Summary,10625,,L,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 3,Summary,10629,,L,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 4,Summary,10266,,L,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 5,Summary,10232,,L,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 6,Summary,10468,,L,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 7,Summary,9897,,L,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 8,Summary,10479,,L,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 9,Summary,10895,,L,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 10,Summary,10072,,L,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 11,Summary,11352,,L,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 12,Summary,9421,,L,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 13,Summary,10942,,L,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 14,Summary,10698,,L,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 15,Summary,9782,,L,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 16,Summary,10474,,L,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
